Company Name,Ticker,Market Cap (mil),Avg Volume,Last Close,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),% Price Change (YTD),Zacks Industry Rank,Sales Growth F(0)/F(-1),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Q(1) Consensus Sales Est. ($mil),Operating Margin 12 Mo %,Net Margin %,Current ROE (TTM),52 Week High,52 Week Low,Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Zacks Rank,Industry,Sector
"Atour Lifestyle Holdings Limited Sponsored ADR","ATAT","4625.08","1109387","33.47","-.12","-9.91","-6.92","-15.05","184","40.99","47.05","1847.07995","470.755","17.22","17.22","51.75","42.9","30.67","22.9","-21.63","1","Leisure and Recreation Services","Consumer Discretionary"
"A10 Networks","ATEN","2370.18","1063824","32.92","3.78","14.78","41.53","86.09","84","11.03","2.74","325.01","77.26499","23.04","14.9","25","32.92","16.55","100","71.68","2","Internet - Software","Computer and Technology"
"ATI INC","ATI","26865.57","1700086","196.86","7.36","28.06","32.12","71.54","73","5.16","12.51","4980.36523","1222.04003","10.77","9.26","26.44","199.5","71.34","97.94","58.26","2","Aerospace - Defense Equipment","Aerospace"
"Atmos Energy","ATO","28316.28","1787110","169.64",".22","-3.61","-6.56","1.2","191","12.91","6.09","5473.54785","1051.703","27.58","27.58","9.59","192.29","151.51","44.46","-6.64","3","Utility - Gas Distribution","Utilities"
"AngloGold Ashanti PLC","AU","45904.6","2602014","90.92","15.87","-2.03","1.53","6.61","164","70.78","","13167","3295","32.52","31.11","36.41","128.26","43.88","55.75","-1.64","3","Mining - Gold","Basic Materials"
"Aura Minerals Inc.","AUGO","5528.41","1018095","65.98","23.79","-11.97","-7.71","30.87","158","55.13","38.45","1972.96997","427.20999","25.23","7.8","111.96","109.14","23.5","49.6","20.74","5","Mining - Miscellaneous","Basic Materials"
"Aurinia Pharmaceuticals","AUPH","2075.63","1146929","16.14","3.07","1.51","12.32","1.19","149","20.38","44.02","332.6","83.3","41.27","99.97","26.62","16.42","7.47","96.87","-6.64","2","Medical - Drugs","Medical"
"AeroVironment","AVAV","8344.47","1238340","167.11","-3.37","1.98","-16.03","-30.92","73","14.5","29.36","2150.38598","519.018","7.1","-13.93","3.26","409.83","158","3.62","-36.27","3","Aerospace - Defense Equipment","Aerospace"
"AvalonBay Communities","AVB","24988.7","1163524","179.63","-3.73","-3.78","9.76","-.93","173","4.36","7.1","3130.80688","778.71697","37.29","37.21","9.56","207.67","160.81","40.16","-8.6","3","REIT and Equity Trust - Residential","Finance"
"Broadcom","AVGO","1869253.13","33051226","392.9","5.59","-5.95","23.24","13.52","58","23.87","24.3","104046.32812","28492.22265","53.5","38.85","41.61","481.57","249.37","61.81","4.73","3","Electronics - Semiconductors","Computer and Technology"
"Avanos Medical","AVNS","1165.1","1329087","24.87","-.44",".53","80.22","121.46","155","1.95","-2.63","702.28997","173.52","5.87","-10.39","5.39","25.05","9.89","98.81","104.31","3","Medical - Instruments","Medical"
"Mission Produce","AVO","977.7","1780694","11.07","-1.51","-10.22","-16.7","-4.57","110","12.68","10.2","1464.80004","396.29998","3.89","1.83","6.92","15.34","10.11","18.36","-11.96","3","Agriculture - Operations","Consumer Staples"
"AvePoint","AVPT","2279.19","2089206","10.75",".28","3.86","11.05","-22.61","84","26.93","16.98","512.98699","122.065","18.31","10.55","10.52","19.31","8.99","17.05","-28.6","3","Internet - Software","Computer and Technology"
"Avnet","AVT","7366.58","1393159","89.81","5.18","6.01","44.25","86.79","17","-6.55",".92","26791.9746","7454.66992","1.4",".86","7.07","92.93","44.37","93.57","72.33","2","Electronics - Parts Distribution","Computer and Technology"
"Avalo Therapeutics","AVTX","809.51","1273878","15.4","17.56","-5.46","10.39","-15.2","149","-86.62","","","","-143627.09","","-97.55","22.87","4.47","59.4","-21.77","3","Medical - Drugs","Medical"
"American Water Works","AWK","24490.13","2059059","125.41","-.83","2.49","-6.82","-3.9","167","9.74","7.35","5272.40722","1271.69995","21.28","21.17","10.2","147","121.13","16.54","-11.34","4","Utility - Water Supply","Utilities"
"AxoGen","AXGN","2370.14","1083415","44.57","7.81","4.4","33.92","36.17","155","20.21","14.71","271.07998","66.84999","8.17","-13.21","-9.63","44.57","9.29","100","25.63","3","Medical - Instruments","Medical"
"AXIA ENERGIA","AXIA","23181.53","2068795","10.3","5.75","-6.7","-8.04","12.44","154","-.81","","","","-10.24","-12.56","9.18","13.43","6.75","53.14","3.74","3","Utility - Electric Power","Utilities"
"Axon Enterprise","AXON","34095.49","1094636","423.01","-5.49","6.17","-8.07","-25.52","73","33.47","32.65","3640.80908","868.346","19.51","6.9","3.78","870.97","345.94","14.68","-31.29","1","Aerospace - Defense Equipment","Aerospace"
"American Express","AXP","232359.47","2767298","340.54","8.68","9.92","13.42","-7.95","109","9.52","14.37","79241.35156","19603.88476","15.13","15.13","33.95","384.89","292.27","52.12","-15.08","3","Financial - Miscellaneous Services","Finance"
"Axalta Coating Systems","AXTA","7276.64","3192000","34","5.92","18.3","22.92","5.23","88","-3.01","4.09","5227.69677","1316.71496","10.39","7.22","22.37","35.57","25.44","84.5","-2.92","3","Chemical - Specialty","Basic Materials"
"AXT","AXTI","6026.13","8601002","92.11","8","-11.95","36.76","463.36","58","-11.11","-10.56","141.39999","34.137","-10.85","-14.69","-5.71","140.83","1.84","64.95","419.74","2","Electronics - Semiconductors","Computer and Technology"
"AstraZeneca","AZN","275891.03","1923937","177.89","-.6","-5.11","-4.94","-3.25","153","8.63","12.78","63180.86328","15273.8496","23.86","17.19","30.86","209.48","137.44","56.15","-10.74","3","Medical - Biomedical and Genetics","Medical"
"Azenta","AZTA","1045.15","1001088","22.675","1.32","22.11","3.73","-31.83","161","-9.52","-7.11","584.90002","152.8","3.44","-30.49","1.23","41.01","16.02","26.63","-37.1","","Medical Info Systems","Medical"
"Barrick Mining Corporation","B","68681.23","12599601","41.29","11.02",".85","5.95","-5.19","164","31.22","6.96","20729.33593","4573.90478","27.22","32.14","14.81","52.98","20.46","64.05","-12.53","3","Mining - Gold","Basic Materials"
"Boeing","BA","177864.66","6154727","225.63","7.96","1.54","13.03","3.92","103","34.5","7.32","96698.42187","23548.33007","-9.1","2.27","","252.15","179.12","63.69","-4.13","3","Aerospace - Defense","Aerospace"
"Alibaba","BABA","257762.97","10508373","107.44","-6.88","-20.1","-17.27","-26.7","110","8.09","2.93","166560.67187","38721.89453","6.13","10.31","4.76","189.34","103.83","4.22","-32.38","3","Internet - Commerce","Retail-Wholesale"
"Bank of America","BAC","401170.28","36087576","56.53","3.65","10.35","15.96","2.78","84","-.45","21.55","120802.03125","30026.07226","28.11","16.78","11.49","57.25","44.23","94.47","-5.18","3","Financial - Investment Bank","Finance"
"Booz Allen Hamilton","BAH","8513.95","1776248","71.1","-8.01","-8.2","-11.26","-15.72","195","-6.37","10.08","11411.77441","2800.0581","7.11","7.59","76.07","115.95","71.1","0","-22.25","3","Consulting Services","Business Services"
"Ball","BALL","15367.75","2869694","57.72","5.48","1.6","-4.99","8.97","110","11.58","-2.85","14285.50585","3663.93994","7.44","6.86","18.69","67.76","46.41","52.97",".53","3","Containers - Metal and Glass","Industrial Products"
"Brookfield Asset Management Ltd.","BAM","78597.63","2915221","47.98","4.99","-.17","9.82","-8.42","109","21.03","11.24","6066.21289","1486.78503","48.87","49.69","30.66","63.19","42.87","25.15","-15.51","3","Financial - Miscellaneous Services","Finance"
"Banc of California","BANC","3057.83","2488619","19.83",".92","5.48","13.64","2.8","110","-3.76","65.74","1207.13","296.60998","24.32","13.58","9.25","21.1","13.34","83.63","-5.16","3","Banks - Southwest","Finance"
"Bandwidth","BAND","1627.76","1437432","50.84","-14.28","-12.28","197.31","229.06","6",".71","12.8","876.07299","210.80299","6.03","-.64","1.47","73.19","12.82","62.98","203.58","1","Communication - Infrastructure","Computer and Technology"
"Baxter International","BAX","10014.33","6683321","19.39","-4.53","3.3","13.26","1.47","160","5.72","-3.54","11359.09179","2794.74291","9.5","-9.7","16.15","31.23","15.8","23.27","-6.39","3","Medical - Products","Medical"
"Bayer","BAYRY","42090.3","1357958","10.71","5.41","-5.56","-2.46","-1.02","97","2.21","-.79","52459.34375","12320.16992","11.14","-4.75","17.61","14.4","7.25","48.39","-8.68","3","Large Cap Pharmaceuticals","Medical"
"BridgeBio Pharma","BBIO","13199.09","2607131","67.39","-.02","-1.22","-5.89","-11.9","195","126.26","59.18","964.78399","221.27699","-124.42","-124.42","","79.91","40","68.63","-18.72","3","Medical - Generic Drugs","Medical"
"Banco Bilbao Viscaya Argentaria","BBVA","139698.45","1657416","24.47","11.13","7.66","13.87","4.98","103","8.79","14.23","48348.64843","11940.32031","28.07","28.21","17.65","26.11","14.73","85.59","-3.15","2","Banks - Foreign","Finance"
"Bath & Body Works, Inc.","BBWI","4127.99","6154504","20.48","13.02","21.33","12.59","1.99","101","-.22","-6.89","7101.96777","1498.19494","8.68","10.03","-45.34","33.65","14.85","29.95","-5.91","3","Retail - Miscellaneous","Retail-Wholesale"
"Best Buy","BBY","15407.08","5018441","73.1","-3.36","19.88","21.03","9.22","110",".39","-5.3","41967.03906","9507.82324","3.32","2.73","48.7","84","55.52","61.73",".76","3","Retail - Consumer Electronics","Retail-Wholesale"
"BCE","BCE","21709.2","4018893","23.28","-5.79","-3.68","-8.67","-2.27","194","-1.71","-1.43","18211.65039","4526.06005","10.49","25.66","13.87","26.45","21.71","33.12","-9.84","3","Diversified Communication Services","Utilities"
"Barclays","BCS","89748.14","4806735","26.33","11.38","10.31","24.55","3.46","103","12.23","6.33","42023.42187","11110.05957","21.1","21.1","8.12","27.52","17.5","88.12","-4.55","3","Banks - Foreign","Finance"
"Becton, Dickinson and Company","BDX","39019.28","2151927","141.61","-4.18","-3.63","-10.53","-27.03","75","8.24","2.09","19192.07617","4892.75","17.97","5.33","15.37","210.02","141.61","0","-32.68","3","Medical - Dental Supplies","Medical"
"Bloom Energy","BE","81063.66","10123819","284.99","21.67",".95","89.71","227.99","150","37.33","19.06","3606.18603","766.88","13.46",".25","21.05","307.88","21.34","92.01","202.59","1","Alternative Energy - Other","Oils-Energy"
"Beam Therapeutics","BEAM","3341.52","1829967","32.48","10.14","19.81","40.48","17.17","153","120.01","130.39","122.69999","30.32699","-195.22","-39.66","-29.01","35.41","16.01","84.9","8.1","3","Medical - Biomedical and Genetics","Medical"
"KE Hodlings","BEKE","17364.79","4902131","15.52","-3","-14.11","-1.27","-1.52","164","5.63","4.15","12945.64257","3509.06494","5.81","3.77","5.47","20.36","14.81","12.79","-9.15","2","Internet - Services","Computer and Technology"
"Franklin Resources","BEN","17298.72","3927909","33.29","6.9","6.7","39.35","39.35","210","3.45","1.48","9089.99316","2210.25488","15.32","8.12","10.58","33.29","21.18","100","28.56","3","Financial - Investment Management","Finance"
"Brookfield Renewable","BEPC","5367.71","1397346","35.98","-4.03","-2.6","-9.64","-6.16","150","-36.56","3.3","3542.12988","924.10998","-62.4","-62.4","-24.65","44.43","31.42","35.05","-13.42","4","Alternative Energy - Other","Oils-Energy"
"BETA Technologies, Inc.","BETA","3504.95","1560047","15.77",".32","5.49","2.67","-44.1","103","135.99","","38.858","8.5","","","","36.01","13.59","9.72","-48.43","3","Aerospace - Defense","Aerospace"
"BrownForman","BF.B","11701.53","2670473","25.51","-3.84","-.51","8.6","-2.11","183","-1.18",".82","3943.27001","922.85998","18.2","18.2","17.63","31.26","22.8","32.03","-9.69","3","Beverages - Alcohol","Consumer Staples"
"Bright Horizons Family Solutions","BFAM","3367.35","1066251","64.01","-.44","-5.32","-19.73","-36.87","105","9.22","14.53","3100.40795","773.51202","8.77","6.35","18.01","125.1","59.18","7.33","-41.76","3","Business - Services","Business Services"
"BUNGE GLOBAL SA","BG","22533.26","1723627","116.14","-9.41","-3.18","-7.38","30.38","52","32.43",".94","92311.60156","23492.0996","1.71",".85","8.6","131.41","73","73.86","20.28","1","Agriculture - Products","Basic Materials"
"BGC Group, Inc.","BGC","5782.21","2989537","12.07","8.84","7.48","27.86","35.16","84","29.99","9.63","3390","814.90002","19.97","5.69","55.32","12.07","8.31","100","24.7","3","Financial - Investment Bank","Finance"
"BHP Group Limited","BHP","229333.33","2688571","90.36","8.93","8.15","29.07","49.68","158","-7.9","","57083.25","","","","","93.15","46.14","94.07","38.09","2","Mining - Miscellaneous","Basic Materials"
"Biohaven Ltd.","BHVN","2050.64","3207297","13.62","23.03","53.9","58.19","20.64","153","","","","","","","-866.46","18.11","7.79","56.49","11.3","3","Medical - Biomedical and Genetics","Medical"
"Baidu","BIDU","37975.5","2354099","111.61","-5","-17.46","-3.45","-14.58","164","1.21","-.58","20091.21679","5025.80517","13.05","1.08","4.97","162.52","83.62","35.47","-21.2","3","Internet - Services","Computer and Technology"
"Bilibili","BILI","7124.86","3050497","17.18","-4.98","-6.12","-27.79","-30.13","110","18.06","10","4813.4082","1161.99499","9.15","4.58","10.81","35.92","17.18","0","-35.54","4","Broadcast Radio and Television","Consumer Discretionary"
"BILL Holdings, Inc.","BILL","3206.02","2879351","32.19","-.62","-16.04","-15.67","-40.98","84","13.36","41.74","1641.96203","428.15399","17.65",".01","2.4","56.31","32.13",".25","-45.55","1","Internet - Software","Computer and Technology"
"Birkenstock Holding PLC","BIRK","8634.39","2926628","46.95","6.83","41.37","29.09","14.79","110","18.45","","2722.86694","830.32598","16.16","16.26","12.95","53.4","31.19","70.96","5.9","4","Shoes and Retail Apparel ","Consumer Discretionary"
"BJ's Wholesale Club","BJ","11082.56","2591431","86.79","-6.16","-8.98","-11.27","-3.6","110","4.66","6.2","23456.26367","5888.44091","2.61","2.62","26.67","114.81","84.2","8.46","-11.06","3","Consumer Products - Staples","Consumer Staples"
"Brookdale Senior Living","BKD","3252.32","3964282","13.62","3.97","2.1","-1.45","26.23","217","2.19","3.03","","","-4.18","-6.51","-15050.32","16.77","6.69","68.75","16.45","4","Medical - Nursing Homes","Medical"
"Black Hills","BKH","5484.3","1082908","72.04",".14","-2.44","4.63","3.77","154","8.57","2.01","","","13.18","12.61","7.77","76.83","55.66","77.37","-4.26","3","Utility - Electric Power","Utilities"
"Booking Holdings","BKNG","132992.39","7051985","171.63","6.84","9.35","1.25","-19.88","110","13.39","26.6","29401.8164","7188.37207","27.17","22.23","-117.14","232.64","154.13","22.29","-26.08","3","Internet - Commerce","Retail-Wholesale"
"Baker Hughes","BKR","59593.56","6910997","60.07","-4.68","-10.06","-4.07","31.91","177","-.34","8.95","27229.29101","6550.91796","9.49","11.17","14.17","69.67","37.58","70.08","21.69","3","Oil and Gas - Field Services","Oils-Energy"
"BlackSky Technology","BKSY","1095.46","2288403","29.52","-7.14","-35.24","9.21","57.44","173","4.39","29.41","139.244","29.76199","-67.05","-89.07","-74.25","51.63","11.44","44.99","45.25","3","Technology Services","Business Services"
"BlackLine","BL","1572.11","1411789","26.8","-3","-13.1","-27.7","-51.53","84","7.21","13.47","766.56201","186.85","22.37","3.71","18.86","58.83","25.23","4.67","-55.28","3","Internet - Software","Computer and Technology"
"Builders FirstSource","BLDR","8189.61","2596841","76.14","2.04","6.89","-10.85","-26","234","-7.38","-5.84","14874.73925","3928.3081","4.23","1.97","14.89","149.21","66.39","11.77","-31.73","5","Building Products - Retail","Retail-Wholesale"
"Bullish","BLSH","3598.9","1665891","23.86","-8.58","-35.46","-36.25","-37","84","-99.88","","410.40301","101.94999","17.86","-314.4","1.82","74.63","23.86","0","-41.87","3","Internet - Software","Computer and Technology"
"BitMine Immersion Technologies, Inc.","BMNR","8942.36","35413608","15.7",".38","-19.03","-26.08","-42.17","173","84.14","204.41","155","75.9","2493","-51892.77","5.59","135","4.26","8.75","-46.65","2","Technology Services","Business Services"
"BioMarin Pharmaceutical","BMRN","10634.51","2242576","55.02","-2.05","9.6","-1.03","-7.42","153","12.87","14.35","3858.98803","922.333","16.75","8.29","6.5","64.08","49.67","37.13","-14.59","3","Medical - Biomedical and Genetics","Medical"
"Bristol Myers Squibb","BMY","112885.7","11192518","55.28","-.58","-5.57","-6.21","2.48","153","-.22","1.24","47391.94531","11669.48925","24.99","15.01","64.87","62.37","42.6","64.14","-5.45","3","Medical - Biomedical and Genetics","Medical"
"Brookfield Corporation","BN","109664.63","3969698","44.74",".29","-1.32","12.1","-2.51","91","-12.68",".21","","","8.16","1.76","3.86","49.17","38.26","59.4","-10.06","3","Real Estate - Operations","Finance"
"Broadstone Net Lease","BNL","3901.21","1503512","20.38","-3.32","-.24","9.39","17.33","173","5.17","4.79","505.285","124.19499","27.01","27.01","4.17","21.08","15.75","86.87","8.24","3","REIT and Equity Trust - Residential","Finance"
"Bank of Nova Scotia","BNS","105798.42","2406958","86.37","5.9","9.4","23.47","17.21","103","-5.72","14.59","28656","","26.53","13.38","13.16","86.37","54.15","100","8.13","3","Banks - Foreign","Finance"
"BioNTech","BNTX","23320.99","1048053","92.22","7.05","2.06","3.89","-3.13","153","9.03","-39.42","2509.11401","182.02","-35.01","-44.39","-5.3","119.34","83.89","23.5","-10.63","4","Medical - Biomedical and Genetics","Medical"
